round,tick,player_id,attacker_id,blind_duration,player_x_pos,player_y_pos,player_z_pos,match_number
6,32883,65288,65283,0.5980271100997925,130.94,2728.88,161.53,3
6,33037,65288,65283,1.04940927028656,335.41,2441.89,168.03,3
6,33037,65285,65283,4.074797630310059,83.59,3087.3,160.41,3
7,36020,65282,65282,0.13900026679039,846.2,622.5,96.03,3
7,36020,65286,65282,4.015146732330322,-538.65,904.72,26.03,3
7,36020,65288,65282,1.0328567028045654,271.37,725.96,34.91,3
7,36020,65285,65282,0.1392343044281005,186.61,1383.7,103.25,3
7,36080,65282,65288,0.757063627243042,640.93,689.86,104.88,3
7,36080,65286,65288,3.07763671875,-544.08,882.15,26.03,3
7,37757,65286,65286,0.1518633514642715,764.29,2293.81,136.03,3
7,37757,65288,65286,3.862205982208252,154.52,2640.56,161.53,3
7,37757,65285,65286,0.8450577855110168,421.51,2961.55,161.53,3
8,42822,65287,65286,0.96979957818985,-1445.45,234.48,-63.97,3
8,42822,65289,65286,2.027065753936768,-1563.15,281.5,-63.97,3
8,42822,65286,65286,1.0180299282073977,-1590.57,349.42,-49.22,3
8,42822,65288,65286,1.5564483404159546,-1518.0,624.0,-63.97,3
8,42822,65285,65286,0.9895783066749572,-1502.56,350.53,-63.97,3
8,42824,65287,65287,0.93853759765625,-1438.27,231.4,-63.97,3
8,42824,65289,65287,1.99578857421875,-1564.83,273.98,-63.97,3
8,42824,65286,65287,3.405675172805786,-1585.67,343.37,-41.71,3
8,42824,65288,65287,3.575662851333618,-1518.0,624.0,-63.97,3
8,42824,65285,65287,0.95831298828125,-1497.48,344.66,-63.97,3
8,42841,65285,65289,1.0047978162765503,-1468.44,287.11,-63.97,3
8,42841,65287,65289,0.9654269814491272,-1376.23,207.75,-63.97,3
8,42841,65289,65289,1.73016357421875,-1554.88,215.07,-63.97,3
8,42841,65286,65289,3.14007568359375,-1544.05,291.95,-9.45,3
8,42841,65288,65289,4.780452728271484,-1518.0,624.0,-63.97,3
8,43338,65287,65280,4.020212650299072,141.58,751.33,81.03,3
8,43338,65289,65280,2.435144662857056,-144.63,857.26,50.01,3
8,43338,65285,65280,3.9400813579559326,85.22,737.51,80.21,3
8,43719,65289,65281,0.1644296199083328,-27.4,1420.28,104.03,3
8,43884,65283,65287,0.7629061937332153,1515.65,-71.35,142.03,3
8,44043,65289,65289,1.2799533605575562,-1.13,1385.92,105.53,3
8,44043,65286,65289,1.292984127998352,160.88,1318.08,98.2,3
8,44043,65284,65289,1.8562828302383425,890.43,1995.4,136.03,3
8,44723,65288,65286,0.5057251453399658,114.64,1333.5,98.1,3
8,44723,65284,65286,4.848560810089111,792.66,2627.03,136.03,3
8,44723,65281,65286,1.0228959321975708,823.95,2315.09,136.03,3
8,46001,65282,65283,1.0299334526062012,113.07,755.19,80.45,3
8,46001,65283,65283,1.0438088178634644,134.73,697.97,82.28,3
8,47182,65286,65283,1.686234474182129,15.1,2606.46,161.03,3
9,50382,65286,65284,4.971648216247559,202.72,1379.83,105.65,3
9,51434,65284,65288,3.21378231048584,541.03,2524.15,279.03,3
9,51434,65281,65288,1.967432737350464,991.77,2763.31,131.89,3
9,51837,65289,65283,4.902994155883789,908.59,710.85,105.77,3
9,51837,65288,65283,3.9230430126190186,155.29,713.76,83.03,3
9,52593,65287,65287,0.8396581411361694,1227.99,-431.4,244.56,3
9,53415,65283,65283,0.1487198323011398,1891.69,-194.18,260.03,3
9,53814,65288,65283,0.6873906850814819,1410.63,8.27,132.03,3
9,54104,65288,65283,4.8376054763793945,1447.22,-11.84,132.03,3
9,54104,65283,65283,0.7546892762184143,2029.35,-220.54,262.03,3
10,57763,65287,65285,0.9055330157279968,67.39,1480.46,180.03,3
10,57763,65289,65285,0.9808343052864076,274.17,1570.13,121.78,3
10,57763,65288,65285,0.9273932576179504,205.96,1434.58,107.31,3
10,57763,65285,65285,2.0998427867889404,422.24,1758.22,134.03,3
10,58927,65289,65286,3.475677967071533,658.03,2503.88,169.44,3
10,58927,65288,65286,3.1797890663146973,700.03,2344.31,136.03,3
10,58927,65284,65286,3.5995471477508545,417.91,2541.65,166.03,3
10,58927,65285,65286,2.3619892597198486,647.2,2439.38,189.03,3
10,59065,65284,65288,1.44329833984375,407.39,2564.49,161.53,3
10,59065,65283,65288,4.703521251678467,1340.87,2931.24,128.03,3
10,59065,65281,65288,1.02900230884552,1007.62,2646.03,246.41,3
10,60342,65286,65282,4.104401588439941,461.53,2439.03,166.03,3
11,62901,65289,65284,4.4062275886535645,121.64,1038.18,84.91,3
11,63761,65284,65288,1.004465103149414,845.57,2299.63,140.08,3
11,63761,65281,65288,4.9711689949035645,800.15,2688.17,136.03,3
11,64108,65288,65284,0.9640973210334778,913.29,2185.08,136.37,3
11,64294,65283,65283,0.1581555306911468,1395.75,393.82,129.03,3
12,69230,65284,65286,0.6075228452682495,424.89,1958.06,136.03,3
12,69267,65282,65288,3.513672113418579,1447.36,679.33,125.6,3
