round,tick,player_id,attacker_id,blind_duration,player_x_pos,player_y_pos,player_z_pos,match_number
4,23089,65284,65288,1.720176100730896,-2082.21,316.7,-159.97,2
4,23235,65285,65285,0.3948257267475128,-299.53,625.68,-78.02,2
4,23235,65284,65285,1.5450825691223145,-2145.97,701.43,-130.88,2
4,23396,65284,65285,2.660778522491455,-2121.51,593.57,-156.25,2
4,23554,65282,65284,4.731225490570068,-1464.22,471.38,-166.97,2
4,24546,65289,65289,0.7609109282493591,721.81,491.35,-255.35,2
4,25888,65288,65288,4.259390354156494,-1360.73,720.7,-79.97,2
4,27511,65285,65284,0.7086370587348938,-439.09,-2010.14,-179.97,2
4,27511,65289,65284,0.5245361924171448,-173.53,-2065.37,-167.97,2
4,27699,65281,65285,0.7492372989654541,-646.03,-845.05,-261.44,2
4,27699,65289,65285,0.618598997592926,-199.36,-2038.27,-167.97,2
5,31067,65280,65288,4.47683048248291,-284.74,-2184.45,-171.61,2
5,31067,65283,65288,4.108662128448486,-735.33,-1932.12,-179.97,2
5,32392,65286,65281,0.839083731174469,-1071.97,-775.12,-263.97,2
5,33384,65285,65288,3.5919528007507324,-68.29,-1587.83,-167.97,2
5,33384,65289,65288,0.1467887461185455,57.54,-2139.41,-39.97,2
5,33785,65285,65289,1.4579001665115356,-71.89,-1527.08,-167.97,2
5,34386,65288,65284,2.9528958797454834,46.96,-1751.32,-46.32,2
5,34446,65285,65282,0.9916735887527466,-103.31,-1989.54,-167.97,2
5,34446,65288,65282,5.065731525421143,46.97,-1754.51,-111.09,2
5,36159,65282,65283,3.036484479904175,-1186.71,-2382.64,-179.0,2
5,36159,65288,65283,4.150936126708984,-261.86,-2398.87,-163.97,2
6,38884,65280,65288,3.868769884109497,-799.07,-2238.61,-179.4,2
6,38884,65283,65288,3.70345401763916,-868.33,-2312.44,-169.96,2
6,39015,65280,65288,2.984795570373535,-882.93,-2277.37,-170.22,2
6,39015,65283,65288,3.401543378829956,-581.69,-2270.15,-177.19,2
6,39677,65280,65285,3.715344190597534,-731.8,-1985.75,-179.97,2
6,39729,65287,65289,2.0544302463531494,742.55,-1609.82,-257.32,2
6,39729,65286,65289,1.015933394432068,616.53,-1566.4,-263.97,2
6,39729,65288,65289,0.9503505229949952,472.7,-1707.97,-248.32,2
6,39729,65289,65289,3.4710795879364014,657.78,-1316.71,-261.05,2
6,40902,65282,65283,3.5157806873321533,-981.11,-1446.48,-166.98,2
6,40902,65280,65283,2.92819881439209,-283.58,-1521.01,-165.39,2
6,40902,65287,65283,3.8789150714874263,216.3,-1454.12,-175.97,2
6,40902,65286,65283,1.7345563173294067,-64.03,-1798.57,-167.97,2
6,40902,65283,65283,0.7969405055046082,-381.52,-2394.97,-163.97,2
6,40902,65288,65283,4.089040756225586,176.42,-1663.38,-167.97,2
6,40902,65289,65283,2.9369161128997803,-142.97,-1423.17,-72.18,2
7,44360,65285,65280,1.963774561882019,-166.22,884.63,-87.18,2
7,44578,65280,65288,3.953893661499024,-1855.19,-162.12,-169.81,2
7,44578,65284,65288,2.8097951412200928,-2332.3,504.65,-167.97,2
7,44665,65280,65285,3.4686732292175293,-1960.55,-82.4,-165.97,2
7,44665,65286,65285,0.7896734476089478,-2020.73,713.09,-47.97,2
7,44665,65284,65285,2.487898349761963,-2326.48,378.37,-167.97,2
8,49962,65280,65280,0.9142521023750304,-1010.46,246.75,-170.35,2
8,49962,65285,65280,3.367952585220337,388.89,-104.32,-171.61,2
8,49962,65289,65280,2.469259738922119,426.62,-776.25,-162.66,2
8,50156,65285,65280,3.3086788654327397,421.45,-180.82,-165.24,2
8,50156,65289,65280,2.52298903465271,342.52,-623.14,-109.53,2
8,51168,65281,65288,0.2980439066886902,-1210.38,-969.16,-167.97,2
8,51757,65281,65288,1.0403560400009155,-1150.29,-891.19,-167.97,2
8,52401,65285,65284,0.6359089016914368,372.81,-88.68,-176.44,2
8,52401,65289,65284,3.774633407592773,342.27,-622.9,-100.56,2
8,54925,65285,65284,0.1592136025428772,-2035.74,682.22,-46.52,2
8,54925,65284,65284,4.307814598083496,-2313.61,534.24,-165.11,2
9,58854,65287,65283,3.939807415008545,332.09,-334.31,-166.4,2
9,58854,65288,65283,3.673381567001343,524.34,-496.74,-155.97,2
9,58854,65289,65283,4.012024402618408,342.21,-622.85,-114.8,2
9,59621,65285,65288,4.11264181137085,-475.03,-760.26,-259.31,2
9,60348,65288,65288,3.398686170578003,-255.16,-931.62,-166.76,2
