round,player_id,team_label,money,current_equipment_cost,match_number
2,65289,T,2050,200,23
3,65280,CT,4100,5200,23
3,65281,CT,4200,200,23
3,65282,CT,5700,200,23
3,65283,CT,4900,200,23
3,65284,CT,3700,200,23
3,65285,T,4150,200,23
3,65286,T,4800,200,23
3,65288,T,4150,200,23
3,65289,T,3750,200,23
4,65280,CT,7350,200,23
4,65281,CT,3250,4100,23
4,65282,CT,5100,4150,23
4,65283,CT,5150,3200,23
4,65284,CT,3900,200,23
4,65285,T,6000,200,23
4,65286,T,5350,200,23
4,65288,T,4950,200,23
4,65289,T,4950,200,23
5,65280,CT,3950,7050,23
5,65281,CT,5100,200,23
5,65282,CT,7750,200,23
5,65283,CT,9100,4100,23
5,65284,CT,3250,200,23
5,65285,T,8250,200,23
5,65286,T,6650,200,23
5,65288,T,6650,200,23
5,65289,T,4250,200,23
6,65280,CT,5050,200,23
6,65281,CT,1500,200,23
6,65282,CT,7900,200,23
6,65283,CT,8300,200,23
6,65284,CT,4650,200,23
6,65285,T,7700,200,23
6,65286,T,8450,200,23
6,65289,T,3950,200,23
7,65280,CT,3800,4500,23
7,65281,CT,3350,200,23
7,65282,CT,7600,200,23
7,65283,CT,7750,200,23
7,65284,CT,5200,200,23
7,65285,T,8150,200,23
7,65286,T,8450,200,23
7,65289,T,5350,200,23
8,65280,CT,2350,200,23
8,65281,CT,2350,200,23
8,65282,CT,4550,200,23
8,65283,CT,5350,200,23
8,65284,CT,1850,200,23
8,65285,T,7350,200,23
8,65286,T,10300,200,23
8,65289,T,6000,5950,23
9,65280,CT,6050,5450,23
9,65281,CT,5850,200,23
9,65282,CT,3600,200,23
9,65283,CT,3950,200,23
9,65284,CT,5650,200,23
9,65285,T,9750,200,23
9,65286,T,10700,200,23
9,65289,T,3600,200,23
10,65280,CT,6800,8250,23
10,65281,CT,3800,6350,23
10,65282,CT,3300,3750,23
10,65283,CT,3450,4650,23
10,65284,CT,4150,4950,23
10,65285,T,6500,200,23
10,65286,T,10800,200,23
10,65289,T,4100,200,23
11,65280,CT,10150,200,23
11,65281,CT,5750,200,23
11,65282,CT,6250,6000,23
11,65283,CT,6700,4850,23
11,65284,CT,6000,200,23
11,65285,T,4500,200,23
11,65286,T,9400,200,23
11,65289,T,3500,200,23
12,65280,CT,11250,7150,23
12,65281,CT,3650,200,23
12,65282,CT,5950,200,23
12,65283,CT,10000,4850,23
12,65284,CT,4150,6650,23
12,65285,T,5500,200,23
12,65286,T,10900,200,23
12,65289,T,4500,200,23
13,65280,T,800,200,23
13,65281,T,800,200,23
13,65282,T,800,200,23
13,65283,T,800,200,23
13,65284,T,800,200,23
13,65285,CT,800,200,23
13,65286,CT,800,200,23
13,65288,CT,800,200,23
13,65289,CT,800,200,23
14,65280,T,2850,200,23
14,65281,T,4100,200,23
14,65282,T,2850,200,23
14,65283,T,3450,200,23
14,65284,T,3500,200,23
14,65285,CT,4900,200,23
14,65286,CT,3900,1250,23
14,65288,CT,3600,200,23
14,65289,CT,3950,200,23
15,65280,T,4300,4300,23
15,65281,T,3350,200,23
15,65282,T,4900,2850,23
15,65283,T,4950,2850,23
15,65284,T,3550,200,23
15,65285,CT,5250,200,23
15,65286,CT,3600,200,23
15,65288,CT,2300,200,23
15,65289,CT,2050,200,23
16,65280,T,7450,6650,23
16,65281,T,3550,200,23
16,65282,T,6250,200,23
16,65283,T,8800,2850,23
16,65284,T,3600,200,23
16,65285,CT,2650,200,23
16,65286,CT,2700,200,23
16,65288,CT,2100,200,23
16,65289,CT,2050,200,23
17,65280,T,8000,7150,23
17,65281,T,4700,4800,23
17,65282,T,8550,3100,23
17,65283,T,10800,200,23
17,65284,T,3500,3950,23
17,65285,CT,3700,200,23
17,65286,CT,2400,200,23
17,65288,CT,2400,200,23
17,65289,CT,4750,200,23
18,65280,T,10200,200,23
18,65281,T,6700,200,23
18,65282,T,9200,200,23
18,65283,T,9200,200,23
18,65284,T,4650,200,23
18,65285,CT,4700,6150,23
18,65286,CT,3850,2550,23
18,65288,CT,3500,4400,23
18,65289,CT,4150,4500,23
19,65280,T,8600,200,23
19,65281,T,4700,200,23
19,65282,T,7500,200,23
19,65283,T,8900,200,23
19,65284,T,3250,200,23
19,65285,CT,7200,6550,23
19,65286,CT,7650,200,23
19,65288,CT,6300,200,23
19,65289,CT,6650,5000,23
2,65280,CT,2050,200,24
2,65281,CT,2050,200,24
2,65282,CT,1900,200,24
2,65283,CT,2000,200,24
2,65284,CT,2800,200,24
2,65285,T,3350,1150,24
2,65286,T,3550,200,24
2,65287,T,4600,850,24
2,65288,T,3700,850,24
2,65289,T,4750,800,24
3,65280,CT,4150,200,24
3,65281,CT,2450,200,24
3,65282,CT,2600,200,24
3,65283,CT,4000,200,24
3,65284,CT,3600,200,24
3,65285,T,3800,3300,24
3,65286,T,3700,200,24
3,65287,T,6400,200,24
3,65288,T,3800,3900,24
3,65289,T,5250,3900,24
4,65280,CT,3250,4300,24
4,65281,CT,3050,200,24
4,65282,CT,3150,200,24
4,65283,CT,3300,200,24
4,65284,CT,4150,200,24
4,65285,T,6700,4400,24
4,65286,T,3850,200,24
4,65287,T,5000,200,24
4,65288,T,6300,4100,24
4,65289,T,7900,4900,24
5,65280,CT,6150,4800,24
5,65281,CT,4150,4700,24
5,65282,CT,4250,3900,24
5,65283,CT,3800,4400,24
5,65284,CT,4050,200,24
5,65285,T,7300,200,24
5,65286,T,2400,200,24
5,65287,T,4550,200,24
5,65288,T,7700,200,24
5,65289,T,9700,200,24
6,65280,CT,8050,200,24
6,65281,CT,5750,200,24
6,65282,CT,5350,200,24
6,65283,CT,4450,200,24
6,65284,CT,3300,200,24
6,65285,T,6000,200,24
6,65286,T,4350,200,24
6,65287,T,5150,200,24
6,65288,T,6850,4700,24
6,65289,T,3400,6250,24
7,65280,CT,5550,200,24
7,65281,CT,2950,200,24
7,65282,CT,4250,200,24
7,65283,CT,3250,200,24
7,65284,CT,3050,200,24
7,65285,T,9250,3200,24
7,65286,T,4550,3850,24
7,65287,T,3700,200,24
7,65288,T,10200,3900,24
7,65289,T,5850,6250,24
8,65280,CT,4500,200,24
8,65281,CT,3950,5950,24
8,65282,CT,4700,200,24
8,65283,CT,4000,200,24
8,65284,CT,3350,2550,24
8,65285,T,8600,200,24
8,65286,T,5000,200,24
8,65287,T,1950,200,24
8,65288,T,9400,3900,24
8,65289,T,6650,200,24
9,65280,CT,3850,200,24
9,65281,CT,4150,6850,24
9,65282,CT,4850,4300,24
9,65283,CT,3350,200,24
9,65284,CT,5350,200,24
9,65285,T,5550,200,24
9,65286,T,2900,200,24
9,65287,T,2250,200,24
9,65288,T,10900,200,24
9,65289,T,3850,200,24
10,65280,CT,3550,3750,24
10,65281,CT,6200,7150,24
10,65282,CT,3350,6350,24
10,65283,CT,4500,200,24
10,65284,CT,3700,4500,24
10,65285,T,4700,200,24
10,65286,T,4200,200,24
10,65287,T,2550,200,24
10,65288,T,4150,6150,24
10,65289,T,4050,200,24
11,65280,CT,3150,200,24
11,65281,CT,6500,200,24
11,65282,CT,3450,200,24
11,65283,CT,2400,200,24
11,65284,CT,3500,200,24
11,65285,T,4750,200,24
11,65286,T,4100,200,24
11,65287,T,5500,200,24
11,65288,T,6600,6250,24
11,65289,T,7500,5250,24
12,65280,CT,2100,200,24
12,65281,CT,2250,200,24
12,65282,CT,2050,200,24
12,65283,CT,4600,200,24
12,65284,CT,3150,200,24
12,65285,T,4900,200,24
12,65286,T,3650,200,24
12,65287,T,4150,4900,24
12,65288,T,9250,200,24
12,65289,T,10450,6650,24
13,65280,T,800,200,24
13,65281,T,800,200,24
13,65282,T,800,200,24
13,65283,T,800,200,24
13,65284,T,800,200,24
13,65285,CT,800,200,24
13,65286,CT,800,200,24
13,65287,CT,800,200,24
13,65288,CT,800,200,24
13,65289,CT,800,200,24
14,65280,T,3950,950,24
14,65281,T,4000,950,24
14,65282,T,3550,500,24
14,65283,T,3400,200,24
14,65284,T,3850,500,24
14,65285,CT,2050,200,24
14,65286,CT,2400,200,24
14,65287,CT,1900,200,24
14,65288,CT,2350,200,24
14,65289,CT,1900,200,24
15,65280,T,5050,200,24
15,65281,T,5350,2750,24
15,65282,T,3750,3850,24
15,65283,T,4150,200,24
15,65284,T,5600,2300,24
15,65285,CT,2400,200,24
15,65286,CT,4600,200,24
15,65287,CT,2950,200,24
15,65288,CT,4350,200,24
15,65289,CT,4300,200,24
16,65280,T,3450,200,24
16,65281,T,6350,200,24
16,65282,T,4850,200,24
16,65283,T,2750,200,24
16,65284,T,5700,200,24
16,65285,CT,4000,4400,24
16,65286,CT,3800,200,24
16,65287,CT,3700,200,24
16,65288,CT,4150,4500,24
16,65289,CT,4500,200,24
17,65280,T,3950,200,24
17,65281,T,3700,5950,24
17,65282,T,4650,3900,24
17,65283,T,6550,200,24
17,65284,T,5600,4200,24
17,65285,CT,4050,200,24
17,65286,CT,2350,200,24
17,65287,CT,1950,200,24
17,65288,CT,4550,5400,24
17,65289,CT,2200,200,24
18,65280,T,2550,200,24
18,65281,T,4200,200,24
18,65282,T,5650,200,24
18,65283,T,5750,200,24
18,65284,T,6400,200,24
18,65285,CT,4150,200,24
18,65286,CT,5650,200,24
18,65287,CT,5400,200,24
18,65288,CT,8050,7250,24
18,65289,CT,5700,200,24
19,65280,T,2250,200,24
19,65281,T,1900,200,24
19,65282,T,2150,200,24
19,65283,T,3150,200,24
19,65284,T,3800,200,24
19,65285,CT,4100,200,24
19,65286,CT,5500,4500,24
19,65287,CT,3500,5050,24
19,65288,CT,10800,6650,24
19,65289,CT,4150,4800,24
20,65280,T,4250,3300,24
20,65281,T,4100,6250,24
20,65282,T,3900,200,24
20,65284,T,4850,200,24
20,65285,CT,3300,200,24
20,65286,CT,5700,200,24
20,65287,CT,4600,200,24
20,65288,CT,10600,200,24
20,65289,CT,3700,200,24
21,65280,T,6600,4000,24
21,65281,T,6250,200,24
21,65282,T,3800,3850,24
21,65284,T,4700,6350,24
21,65285,CT,2600,200,24
21,65286,CT,3300,200,24
21,65287,CT,3400,200,24
21,65288,CT,4100,200,24
21,65289,CT,4000,200,24
22,65280,T,7200,200,24
22,65281,T,6950,6450,24
22,65282,T,6400,200,24
22,65284,T,8200,3600,24
22,65285,CT,5000,200,24
22,65286,CT,2700,200,24
22,65287,CT,2450,200,24
22,65288,CT,3000,4300,24
22,65289,CT,2500,4100,24
23,65280,T,3700,200,24
23,65281,T,7350,200,24
23,65282,T,3250,200,24
23,65284,T,6000,200,24
23,65285,CT,3650,3850,24
23,65286,CT,3700,200,24
23,65287,CT,4450,5800,24
23,65288,CT,4450,4700,24
23,65289,CT,4550,4700,24
24,65280,T,3550,4100,24
24,65281,T,3850,6250,24
24,65282,T,3600,6150,24
24,65284,T,5150,4700,24
24,65285,CT,4600,200,24
24,65286,CT,4600,200,24
24,65287,CT,2800,200,24
24,65288,CT,4950,200,24
24,65289,CT,5250,200,24
2,65280,CT,2050,200,25
2,65281,CT,2650,200,25
2,65282,CT,2400,200,25
2,65283,CT,2650,200,25
2,65284,CT,2050,200,25
2,65285,T,3250,200,25
2,65286,T,3400,200,25
2,65287,T,4050,200,25
2,65288,T,3700,200,25
2,65289,T,4900,850,25
3,65280,CT,2750,200,25
3,65281,CT,2550,200,25
3,65282,CT,3500,200,25
3,65283,CT,4000,200,25
3,65284,CT,3100,200,25
3,65285,T,3300,3650,25
3,65286,T,4900,3650,25
3,65287,T,3700,4400,25
3,65288,T,5800,200,25
3,65289,T,3450,200,25
4,65280,CT,2950,200,25
4,65281,CT,3000,200,25
4,65282,CT,4750,200,25
4,65283,CT,3000,200,25
4,65284,CT,3550,200,25
4,65285,T,3550,5400,25
4,65286,T,8750,5100,25
4,65287,T,5100,200,25
4,65288,T,5350,200,25
4,65289,T,4700,2950,25
5,65280,CT,3650,200,25
5,65281,CT,3550,200,25
5,65282,CT,5900,200,25
5,65283,CT,5400,200,25
5,65284,CT,5250,4400,25
5,65285,T,6200,4700,25
5,65286,T,12350,4600,25
5,65287,T,4500,200,25
5,65288,T,4250,200,25
5,65289,T,4800,200,25
6,65280,CT,4700,3900,25
6,65281,CT,3700,200,25
6,65282,CT,7750,4500,25
6,65283,CT,3500,200,25
6,65284,CT,8250,5300,25
6,65285,T,7500,200,25
6,65286,T,13550,200,25
6,65287,T,2600,200,25
6,65288,T,3900,200,25
6,65289,T,2600,200,25
7,65280,CT,7750,5400,25
7,65281,CT,4150,200,25
7,65282,CT,11300,4200,25
7,65283,CT,3350,6650,25
7,65284,CT,8100,200,25
7,65285,T,4200,200,25
7,65286,T,5500,200,25
7,65287,T,3150,200,25
7,65288,T,3600,200,25
7,65289,T,2600,200,25
8,65280,CT,10700,5400,25
8,65281,CT,3250,200,25
8,65282,CT,14550,4800,25
8,65283,CT,6000,6750,25
8,65284,CT,6350,5100,25
8,65285,T,2400,200,25
8,65286,T,3000,200,25
8,65287,T,2650,200,25
8,65288,T,4550,200,25
8,65289,T,2500,200,25
9,65280,CT,13950,4800,25
9,65281,CT,4050,7350,25
9,65282,CT,15500,4500,25
9,65283,CT,7700,200,25
9,65284,CT,9300,5400,25
9,65285,T,3050,200,25
9,65286,T,5200,200,25
9,65287,T,5150,200,25
9,65288,T,3550,200,25
9,65289,T,4900,200,25
10,65280,CT,16000,200,25
10,65281,CT,6500,5900,25
10,65282,CT,16000,200,25
10,65283,CT,3900,6850,25
10,65284,CT,12250,5200,25
10,65285,T,4150,200,25
10,65286,T,3700,200,25
10,65287,T,3550,200,25
10,65288,T,6250,200,25
10,65289,T,3600,200,25
11,65280,CT,11500,200,25
11,65281,CT,7700,200,25
11,65282,CT,12600,200,25
11,65283,CT,4800,200,25
11,65284,CT,12850,200,25
11,65285,T,4000,3900,25
11,65286,T,3550,6250,25
11,65287,T,3700,200,25
11,65288,T,4050,6550,25
11,65289,T,3950,200,25
12,65280,CT,9150,200,25
12,65281,CT,5150,200,25
12,65282,CT,9500,6850,25
12,65283,CT,3250,4500,25
12,65284,CT,11100,5200,25
12,65285,T,5700,200,25
12,65286,T,5550,200,25
12,65287,T,3050,200,25
12,65288,T,6150,200,25
12,65289,T,3350,200,25
13,65280,T,800,200,25
13,65281,T,800,200,25
13,65282,T,800,200,25
13,65283,T,800,200,25
13,65284,T,800,200,25
13,65285,CT,800,200,25
13,65286,CT,800,200,25
13,65287,CT,800,200,25
13,65288,CT,800,200,25
13,65289,CT,800,200,25
14,65280,T,3700,200,25
14,65281,T,4300,1150,25
14,65282,T,4050,200,25
14,65283,T,3400,200,25
14,65284,T,3700,850,25
14,65285,CT,1900,200,25
14,65286,CT,2350,200,25
14,65287,CT,2400,200,25
14,65288,CT,2350,200,25
14,65289,CT,2350,200,25
15,65280,T,4050,3500,25
15,65281,T,4050,200,25
15,65282,T,6000,3100,25
15,65283,T,4200,4050,25
15,65284,T,3250,3900,25
15,65285,CT,2700,200,25
15,65286,CT,4450,200,25
15,65287,CT,3450,200,25
15,65288,CT,2400,200,25
15,65289,CT,4250,200,25
16,65280,T,5050,200,25
16,65281,T,1650,200,25
16,65282,T,7400,200,25
16,65283,T,4450,200,25
16,65284,T,3450,200,25
16,65285,CT,4850,5100,25
16,65286,CT,3300,200,25
16,65287,CT,3250,3000,25
16,65288,CT,4300,3750,25
16,65289,CT,3900,200,25
17,65280,T,4300,4600,25
17,65281,T,3500,200,25
17,65282,T,7250,200,25
17,65283,T,3900,4600,25
17,65284,T,3400,200,25
17,65285,CT,5600,200,25
17,65286,CT,2550,200,25
17,65287,CT,3750,200,25
17,65288,CT,4250,200,25
17,65289,CT,1900,200,25
18,65280,T,7050,200,25
18,65281,T,5350,200,25
18,65282,T,7400,200,25
18,65283,T,5250,3900,25
18,65284,T,3350,200,25
18,65285,CT,3350,200,25
18,65286,CT,4750,200,25
18,65287,CT,3050,200,25
18,65288,CT,3350,200,25
18,65289,CT,2400,200,25
19,65280,T,6300,5100,25
19,65281,T,3900,200,25
19,65282,T,9650,200,25
19,65283,T,4350,200,25
19,65284,T,3900,3800,25
19,65285,CT,3850,200,25
19,65286,CT,2950,200,25
19,65287,CT,3950,200,25
19,65288,CT,3600,200,25
19,65289,CT,2900,200,25
20,65280,T,9850,3900,25
20,65281,T,3350,200,25
20,65282,T,8700,200,25
20,65283,T,4700,3900,25
20,65284,T,6550,4600,25
20,65285,CT,4850,200,25
20,65286,CT,3500,200,25
20,65287,CT,3650,200,25
20,65288,CT,3750,200,25
20,65289,CT,3400,200,25
21,65280,T,10050,200,25
21,65281,T,1750,200,25
21,65282,T,5700,200,25
21,65283,T,4150,200,25
21,65284,T,6750,200,25
21,65285,CT,3850,4500,25
21,65286,CT,3350,3200,25
21,65287,CT,3650,200,25
21,65288,CT,3450,200,25
21,65289,CT,4450,4200,25
2,65280,CT,2000,200,26
2,65281,CT,3300,200,26
2,65282,CT,2100,200,26
2,65283,CT,2400,200,26
2,65284,CT,2050,200,26
2,65285,T,3700,1350,26
2,65286,T,3400,200,26
2,65287,T,4600,850,26
2,65288,T,3550,500,26
3,65280,CT,2400,200,26
3,65281,CT,6600,200,26
3,65282,CT,2550,200,26
3,65283,CT,2750,200,26
3,65284,CT,4450,200,26
3,65285,T,5150,3350,26
3,65286,T,5250,200,26
3,65287,T,6200,200,26
3,65288,T,3900,200,26
4,65280,CT,3200,200,26
4,65281,CT,4050,200,26
4,65282,CT,3550,200,26
4,65283,CT,3100,200,26
4,65284,CT,3250,200,26
4,65285,T,8250,200,26
4,65286,T,7150,6250,26
4,65287,T,6000,200,26
4,65288,T,4100,4100,26
5,65280,CT,4700,3600,26
5,65281,CT,4550,200,26
5,65282,CT,3800,200,26
5,65283,CT,3500,200,26
5,65284,CT,4500,4100,26
5,65285,T,7000,200,26
5,65286,T,8450,200,26
5,65287,T,4800,200,26
5,65288,T,5600,200,26
6,65280,CT,4800,200,26
6,65281,CT,7550,3300,26
6,65282,CT,2950,3750,26
6,65283,CT,2550,200,26
6,65284,CT,6100,200,26
6,65285,T,6400,200,26
6,65286,T,5200,5950,26
6,65287,T,4400,200,26
6,65288,T,4500,200,26
7,65280,CT,3450,200,26
7,65281,CT,6650,200,26
7,65282,CT,4500,200,26
7,65283,CT,3750,200,26
7,65284,CT,4500,200,26
7,65285,T,6150,4200,26
7,65286,T,6400,4700,26
7,65287,T,4150,3000,26
7,65288,T,5150,200,26
8,65280,CT,3250,200,26
8,65281,CT,9600,4200,26
8,65282,CT,6450,3850,26
8,65283,CT,3250,4250,26
8,65284,CT,3650,4800,26
8,65285,T,7150,200,26
8,65286,T,6250,200,26
8,65287,T,4350,200,26
8,65288,T,1650,200,26
9,65280,CT,3400,3600,26
9,65281,CT,12650,4600,26
9,65282,CT,7700,4600,26
9,65283,CT,6500,3850,26
9,65284,CT,6700,5000,26
9,65285,T,4950,200,26
9,65286,T,8150,200,26
9,65287,T,4000,200,26
9,65288,T,2050,200,26
10,65280,CT,3200,200,26
10,65281,CT,13000,200,26
10,65282,CT,9000,200,26
10,65283,CT,7600,200,26
10,65284,CT,7650,200,26
10,65285,T,4400,3400,26
10,65286,T,5050,5950,26
10,65287,T,3550,200,26
10,65288,T,3400,200,26
11,65280,CT,4150,3100,26
11,65281,CT,16000,5350,26
11,65282,CT,6100,200,26
11,65283,CT,6450,200,26
11,65284,CT,6800,200,26
11,65285,T,5100,200,26
11,65286,T,4700,200,26
11,65287,T,1450,200,26
11,65288,T,2000,200,26
12,65280,CT,4900,200,26
12,65281,CT,11900,6650,26
12,65282,CT,7100,2750,26
12,65283,CT,9100,6850,26
12,65284,CT,5450,200,26
12,65285,T,4500,200,26
12,65286,T,3900,200,26
12,65287,T,1950,200,26
12,65288,T,2900,200,26
13,65280,T,800,200,26
13,65281,T,800,200,26
13,65282,T,800,200,26
13,65283,T,800,200,26
13,65284,T,800,200,26
13,65285,CT,800,200,26
13,65286,CT,800,200,26
13,65287,CT,800,200,26
13,65288,CT,800,200,26
14,65280,T,2400,200,26
14,65281,T,1100,200,26
14,65282,T,2350,200,26
14,65283,T,3000,200,26
14,65284,T,2050,200,26
14,65285,CT,3400,200,26
14,65286,CT,4000,200,26
14,65287,CT,3700,200,26
14,65288,CT,3550,200,26
15,65280,T,2400,200,26
15,65281,T,3500,200,26
15,65282,T,4250,200,26
15,65283,T,2400,200,26
15,65284,T,2400,200,26
15,65285,CT,3900,200,26
15,65286,CT,4800,200,26
15,65287,CT,4500,4200,26
15,65288,CT,3400,2700,26
16,65280,T,4600,200,26
16,65281,T,7200,200,26
16,65282,T,7200,200,26
16,65283,T,4000,200,26
16,65284,T,4050,200,26
16,65285,CT,5350,2750,26
16,65286,CT,5400,200,26
16,65287,CT,6900,200,26
16,65288,CT,4450,200,26
17,65280,T,3850,3900,26
17,65281,T,6750,200,26
17,65282,T,6650,4200,26
17,65283,T,3850,3900,26
17,65284,T,3300,200,26
17,65285,CT,5250,200,26
17,65286,CT,3300,200,26
17,65287,CT,3300,200,26
17,65288,CT,1550,200,26
18,65280,T,5050,200,26
18,65281,T,9150,200,26
18,65282,T,8000,200,26
18,65283,T,5900,200,26
18,65284,T,2600,200,26
18,65285,CT,4700,5000,26
18,65286,CT,5750,200,26
18,65287,CT,4150,4700,26
18,65288,CT,3800,4400,26
19,65280,T,3550,4350,26
19,65281,T,9600,200,26
19,65282,T,7150,200,26
19,65283,T,6050,4700,26
19,65284,T,4200,200,26
19,65285,CT,5900,200,26
19,65286,CT,3650,200,26
19,65287,CT,4750,200,26
19,65288,CT,1800,200,26
20,65280,T,5700,200,26
20,65281,T,8850,200,26
20,65282,T,6350,200,26
20,65283,T,9250,4100,26
20,65284,T,4150,3900,26
20,65285,CT,4100,200,26
20,65286,CT,3500,200,26
20,65287,CT,2250,200,26
20,65288,CT,1900,200,26
21,65280,T,2200,200,26
21,65281,T,6250,200,26
21,65282,T,3250,200,26
21,65283,T,9300,200,26
21,65284,T,3900,200,26
21,65285,CT,4250,2900,26
21,65286,CT,4200,2850,26
21,65287,CT,3900,5000,26
21,65288,CT,3350,200,26
22,65280,T,4000,200,26
22,65281,T,5700,4400,26
22,65282,T,4400,200,26
22,65283,T,9050,3900,26
22,65284,T,3250,3900,26
22,65285,CT,4350,200,26
22,65286,CT,3550,200,26
22,65287,CT,4800,200,26
22,65288,CT,2050,200,26
23,65280,T,1450,200,26
23,65281,T,6200,200,26
23,65282,T,3600,4600,26
23,65283,T,6700,200,26
23,65284,T,3000,200,26
23,65285,CT,4600,200,26
23,65286,CT,3700,3750,26
23,65287,CT,4150,200,26
23,65288,CT,4000,200,26
24,65280,T,4500,3100,26
24,65281,T,4850,4400,26
24,65282,T,6500,5300,26
24,65283,T,5850,200,26
24,65284,T,3250,200,26
24,65285,CT,3300,200,26
24,65286,CT,3300,200,26
24,65287,CT,1450,200,26
24,65288,CT,1800,200,26
2,65280,CT,3400,850,27
2,65281,CT,4650,200,27
2,65282,CT,5050,500,27
2,65283,CT,3700,1350,27
2,65284,CT,3400,200,27
2,65285,T,2350,200,27
2,65286,T,2700,200,27
2,65287,T,2000,200,27
2,65288,T,2700,200,27
2,65289,T,2300,200,27
3,65280,CT,4450,3300,27
3,65281,CT,4300,200,27
3,65282,CT,8250,2900,27
3,65283,CT,4550,200,27
3,65285,T,5550,200,27
3,65286,T,5600,200,27
3,65287,T,6700,200,27
3,65288,T,4200,200,27
3,65289,T,5100,200,27
4,65280,CT,4450,4900,27
4,65281,CT,1850,200,27
4,65282,CT,8500,200,27
4,65283,CT,1850,200,27
4,65284,CT,3750,200,27
4,65285,T,5350,200,27
4,65286,T,5800,4600,27
4,65287,T,6800,200,27
4,65288,T,3800,200,27
4,65289,T,5000,200,27
5,65280,CT,6650,200,27
5,65281,CT,2800,200,27
5,65282,CT,9200,200,27
5,65283,CT,2250,200,27
5,65284,CT,3200,200,27
5,65285,T,4900,200,27
5,65286,T,9350,4400,27
5,65287,T,7550,4200,27
5,65288,T,3850,200,27
5,65289,T,3650,200,27
6,65280,CT,2400,200,27
6,65281,CT,3550,200,27
6,65282,CT,5900,200,27
6,65283,CT,2750,200,27
6,65284,CT,3350,200,27
6,65285,T,4450,200,27
6,65286,T,12900,4600,27
6,65287,T,10800,4100,27
6,65288,T,5200,3500,27
6,65289,T,4500,200,27
7,65280,CT,3650,200,27
7,65281,CT,5150,200,27
7,65282,CT,5250,200,27
7,65283,CT,4200,4800,27
7,65284,CT,4050,200,27
7,65285,T,1850,200,27
7,65286,T,14600,200,27
7,65287,T,11450,200,27
7,65288,T,5800,200,27
7,65289,T,3300,200,27
8,65280,CT,3800,200,27
8,65281,CT,5500,4800,27
8,65282,CT,4550,4100,27
8,65283,CT,7550,3300,27
8,65284,CT,4750,4150,27
8,65285,T,2750,200,27
8,65286,T,12100,200,27
8,65287,T,5750,200,27
8,65288,T,1950,200,27
8,65289,T,2400,200,27
9,65280,CT,7050,1900,27
9,65281,CT,8100,4700,27
9,65282,CT,7150,4800,27
9,65283,CT,7000,5100,27
9,65284,CT,7450,200,27
9,65285,T,3450,200,27
9,65286,T,7700,200,27
9,65287,T,4450,200,27
9,65288,T,3650,200,27
9,65289,T,2500,200,27
10,65280,CT,1900,200,27
10,65281,CT,8600,200,27
10,65282,CT,6900,200,27
10,65283,CT,7300,200,27
10,65284,CT,6250,200,27
10,65285,T,4300,200,27
10,65286,T,8150,3900,27
10,65287,T,6600,200,27
10,65288,T,4600,200,27
10,65289,T,3300,200,27
11,65280,CT,2400,200,27
11,65281,CT,5750,200,27
11,65282,CT,2800,200,27
11,65283,CT,4400,200,27
11,65284,CT,5050,200,27
11,65285,T,5150,4300,27
11,65286,T,8600,4400,27
11,65287,T,6450,3900,27
11,65288,T,3650,4200,27
11,65289,T,4950,200,27
12,65280,CT,3000,200,27
12,65281,CT,5250,200,27
12,65282,CT,3400,200,27
12,65283,CT,3800,200,27
12,65284,CT,4650,200,27
12,65285,T,8700,3900,27
12,65286,T,11750,200,27
12,65287,T,7850,200,27
12,65288,T,6600,4100,27
12,65289,T,4650,3750,27
13,65280,T,800,200,27
13,65281,T,800,200,27
13,65282,T,800,200,27
13,65283,T,800,200,27
13,65284,T,800,200,27
13,65286,CT,800,200,27
13,65287,CT,800,200,27
13,65288,CT,800,200,27
13,65289,CT,800,200,27
14,65280,T,2850,200,27
14,65281,T,3800,200,27
14,65282,T,2900,200,27
14,65283,T,3000,200,27
14,65284,T,2850,200,27
14,65285,CT,4250,200,27
14,65286,CT,4250,850,27
14,65287,CT,3950,1250,27
14,65288,CT,4300,200,27
14,65289,CT,3900,1000,27
15,65280,T,3950,200,27
15,65281,T,2500,200,27
15,65282,T,2500,200,27
15,65283,T,2400,200,27
15,65284,T,3000,200,27
15,65285,CT,4200,3900,27
15,65286,CT,4050,4800,27
15,65287,CT,5600,200,27
15,65288,CT,3650,4800,27
15,65289,CT,5000,200,27
16,65280,T,2950,200,27
16,65281,T,4700,200,27
16,65282,T,4200,200,27
16,65283,T,3600,200,27
16,65284,T,2950,200,27
16,65285,CT,8050,3900,27
16,65286,CT,7300,200,27
16,65287,CT,3750,4500,27
16,65288,CT,5750,4800,27
16,65289,CT,7800,200,27
17,65280,T,4250,200,27
17,65281,T,3750,200,27
17,65282,T,3700,200,27
17,65283,T,4600,200,27
17,65284,T,3700,200,27
17,65285,CT,11900,4800,27
17,65286,CT,5650,4600,27
17,65287,CT,5600,200,27
17,65288,CT,9400,4800,27
17,65289,CT,7700,200,27
18,65280,T,4800,4400,27
18,65281,T,5200,200,27
18,65282,T,4250,200,27
18,65283,T,5450,4400,27
18,65284,T,4300,4650,27
18,65285,CT,11750,200,27
18,65286,CT,7150,200,27
18,65287,CT,1700,200,27
18,65288,CT,9050,200,27
18,65289,CT,3700,200,27
19,65280,T,7250,200,27
19,65281,T,4800,200,27
19,65282,T,4800,5950,27
