round,tick,event_type,player_id,match_number,site
16,102460,bomb_planted,65283,77,A
18,115722,bomb_planted,65284,77,A
22,141541,bomb_planted,65282,77,A
22,142602,bomb_defused,65287,77,A
23,150153,bomb_planted,65280,77,A
24,155286,bomb_planted,65283,77,B
25,163792,bomb_planted,65281,77,A
26,168414,bomb_planted,65280,77,A
27,174321,bomb_planted,65280,77,B
27,176945,bomb_exploded,65280,77,B
6,34544,bomb_planted,65286,78,A
6,35370,bomb_defused,65283,78,A
7,42619,bomb_planted,65286,78,A
7,45243,bomb_exploded,65286,78,A
8,51895,bomb_planted,65286,78,B
10,58708,bomb_planted,65288,78,A
11,67344,bomb_planted,65286,78,A
11,69968,bomb_exploded,65286,78,A
12,73005,bomb_planted,65288,78,A
13,78930,bomb_planted,65282,78,A
14,85123,bomb_planted,65280,78,B
17,104332,bomb_planted,65283,78,A
18,110640,bomb_planted,65282,78,A
18,112111,bomb_defused,65285,78,A
19,116551,bomb_planted,65280,78,A
21,128663,bomb_planted,65283,78,B
25,150120,bomb_planted,65281,78,A
27,168332,bomb_planted,65283,78,B
29,182247,bomb_planted,65289,78,A
29,183686,bomb_defused,65283,78,A
7,45691,bomb_planted,65288,79,A
13,89350,bomb_planted,65281,79,B
14,97483,bomb_planted,65283,79,A
2,7527,bomb_planted,65285,80,A
5,26937,bomb_planted,65285,80,A
6,33639,bomb_planted,65288,80,B
7,39432,bomb_planted,65288,80,B
9,49202,bomb_planted,65287,80,A
11,64313,bomb_planted,65288,80,A
12,70075,bomb_planted,65288,80,A
13,74790,bomb_planted,65284,80,B
13,75921,bomb_defused,65289,80,B
14,79627,bomb_planted,65282,80,B
14,81375,bomb_defused,65289,80,B
17,93915,bomb_planted,65283,80,B
17,96313,bomb_defused,65289,80,B
2,10939,bomb_planted,65286,81,B
2,13563,bomb_exploded,65286,81,B
3,20184,bomb_planted,65288,81,B
4,24959,bomb_planted,65289,81,A
4,27583,bomb_exploded,65289,81,A
5,32294,bomb_planted,65287,81,A
5,34432,bomb_defused,65281,81,A
6,39293,bomb_planted,65288,81,A
6,40178,bomb_defused,65281,81,A
10,63830,bomb_planted,65289,81,B
11,70130,bomb_planted,65286,81,A
15,102323,bomb_planted,65280,81,B
15,103409,bomb_defused,65286,81,B
17,112229,bomb_planted,65282,81,B
17,114853,bomb_exploded,65282,81,B
3,14849,bomb_planted,65289,82,B
9,49836,bomb_planted,65289,82,A
9,51938,bomb_defused,65284,82,A
13,70638,bomb_planted,65281,82,B
14,77216,bomb_planted,65280,82,A
2,6921,bomb_planted,65286,83,B
3,12295,bomb_planted,65289,83,B
3,14178,bomb_defused,65281,83,B
5,27366,bomb_planted,65286,83,B
5,28417,bomb_defused,65280,83,B
7,37094,bomb_planted,65289,83,B
7,39718,bomb_exploded,65289,83,A
8,44466,bomb_planted,65287,83,B
8,46434,bomb_defused,65283,83,B
11,71874,bomb_planted,65286,83,A
11,73496,bomb_defused,65281,83,A
14,92872,bomb_planted,65282,83,B
16,105109,bomb_planted,65280,83,A
16,107236,bomb_defused,65285,83,A
21,137023,bomb_planted,65283,83,B
22,144278,bomb_planted,65284,83,A
22,146902,bomb_exploded,65284,83,A
2,10365,bomb_planted,65285,84,B
6,29475,bomb_planted,65285,84,B
6,31513,bomb_defused,65282,84,B
9,44328,bomb_planted,65285,84,B
12,62909,bomb_planted,65286,84,B
13,68981,bomb_planted,65283,84,
14,75092,bomb_planted,65281,84,B
14,77420,bomb_defused,65288,84,B
15,84914,bomb_planted,65280,84,A
16,89671,bomb_planted,65280,84,A
17,95842,bomb_planted,65283,84,
18,100465,bomb_planted,65281,84,A
18,103089,bomb_exploded,65281,84,A
2,10635,bomb_planted,65288,85,A
3,15699,bomb_planted,65289,85,A
3,17512,bomb_defused,65284,85,A
4,21479,bomb_planted,65288,85,B
4,23106,bomb_defused,65280,85,B
5,29646,bomb_planted,65285,85,B
5,32270,bomb_exploded,65285,85,B
9,54186,bomb_planted,65286,85,A
10,57478,bomb_planted,65285,85,A
2,10295,bomb_planted,65289,86,A
8,51978,bomb_planted,65287,86,A
10,67129,bomb_planted,65288,86,A
10,68395,bomb_defused,65281,86,A
14,91073,bomb_planted,65281,86,B
15,95824,bomb_planted,65282,86,A
15,98448,bomb_exploded,65282,86,B
16,106851,bomb_planted,65280,86,A
18,122033,bomb_planted,65284,86,A
18,122964,bomb_defused,65288,86,A
19,127594,bomb_planted,65282,86,A
20,132098,bomb_planted,65282,86,B
2,8866,bomb_planted,65285,88,B
8,45273,bomb_planted,65289,88,B
13,71065,bomb_planted,65284,88,A
14,77773,bomb_planted,65280,88,A
15,86201,bomb_planted,65280,88,B
15,88825,bomb_exploded,65280,88,B
17,103265,bomb_planted,65280,88,B
17,105889,bomb_exploded,65280,88,B
2,7916,bomb_planted,65285,89,B
2,10540,bomb_exploded,65285,89,B
7,35125,bomb_planted,65287,89,B
7,37497,bomb_defused,65284,89,B
10,51729,bomb_planted,65288,89,B
11,57097,bomb_planted,65285,89,B
13,69821,bomb_planted,65282,89,A
14,73863,bomb_planted,65283,89,B
14,76487,bomb_exploded,65283,89,A
16,86450,bomb_planted,65284,89,A
2,9380,bomb_planted,65285,90,B
3,16836,bomb_planted,65286,90,B
4,21833,bomb_planted,65287,90,A
6,33957,bomb_planted,65285,90,B
7,40565,bomb_planted,65289,90,B
8,43957,bomb_planted,65287,90,A
8,46581,bomb_exploded,65287,90,A
10,59144,bomb_planted,65286,90,A
11,65655,bomb_planted,65286,90,A
12,69497,bomb_planted,65287,90,A
15,81434,bomb_planted,65280,90,A
7,41265,bomb_planted,65282,91,B
7,43889,bomb_exploded,65282,91,B
8,48859,bomb_planted,65282,91,A
11,73245,bomb_planted,65280,91,A
11,74869,bomb_defused,65288,91,A
15,100931,bomb_planted,65289,91,B
15,103098,bomb_defused,65280,91,B
18,121782,bomb_planted,65287,91,B
18,122823,bomb_defused,65281,91,B
21,143354,bomb_planted,65286,91,B
21,145167,bomb_defused,65284,91,B
22,150718,bomb_planted,65286,91,A
22,153342,bomb_exploded,65286,91,A
23,158443,bomb_planted,65287,91,A
24,163902,bomb_planted,65288,91,B
24,165368,bomb_defused,65284,91,B
26,177752,bomb_planted,65287,91,B
26,178207,bomb_defused,65280,91,B
30,199961,bomb_planted,65283,91,B
30,202585,bomb_exploded,65283,91,B
7,48367,bomb_planted,65287,92,A
7,49490,bomb_defused,65281,92,A
3,13441,bomb_planted,65280,93,A
7,32941,bomb_planted,65280,93,A
5,27900,bomb_planted,65287,94,A
5,30059,bomb_defused,65280,94,A
13,70065,bomb_planted,65283,94,B
13,72689,bomb_exploded,65283,94,B
3,12358,bomb_planted,65281,95,A
3,13431,bomb_defused,65288,95,A
4,18828,bomb_planted,65280,95,B
5,25680,bomb_planted,65282,95,A
8,41505,bomb_planted,65281,95,A
9,45735,bomb_planted,65281,95,A
11,55021,bomb_planted,65284,95,A
12,62325,bomb_planted,65284,95,A
13,67805,bomb_planted,65286,95,A
16,84059,bomb_planted,65287,95,A
3,15523,bomb_planted,65283,96,B
4,20943,bomb_planted,65282,96,A
4,23567,bomb_exploded,65282,96,B
10,56346,bomb_planted,65281,96,B
10,57543,bomb_defused,65285,96,B
11,62941,bomb_planted,65281,96,A
13,76905,bomb_planted,65288,96,B
14,83708,bomb_planted,65287,96,B
16,94702,bomb_planted,65287,96,B
17,99788,bomb_planted,65285,96,A
18,105313,bomb_planted,65287,96,A
5,26928,bomb_planted,65285,97,B
5,28370,bomb_defused,65284,97,B
6,36225,bomb_planted,65287,97,A
9,55392,bomb_planted,65287,97,A
13,76761,bomb_planted,65281,97,A
13,78025,bomb_defused,65288,97,A
15,89777,bomb_planted,65283,97,B
15,92401,bomb_exploded,65283,97,B
16,98955,bomb_planted,65284,97,B
16,101579,bomb_exploded,65284,97,A
17,105814,bomb_planted,65282,97,A
18,110385,bomb_planted,65284,97,B
18,113009,bomb_exploded,65284,97,B
2,8300,bomb_planted,65286,98,A
6,33342,bomb_planted,65286,98,B
8,44812,bomb_planted,65289,98,
11,57092,bomb_planted,65289,98,
14,78150,bomb_planted,65282,98,A
15,82874,bomb_planted,65281,98,B
16,88184,bomb_planted,65282,98,B
16,90808,bomb_exploded,65282,98,B
17,97545,bomb_planted,65280,98,B
17,99430,bomb_defused,65288,98,B
19,106544,bomb_planted,65281,98,B
3,13386,bomb_planted,65288,99,B
3,15235,bomb_defused,65280,99,B
4,19684,bomb_planted,65286,99,A
4,21815,bomb_defused,65282,99,A
7,37193,bomb_planted,65285,99,A
9,51377,bomb_planted,65288,99,B
11,64074,bomb_planted,65285,99,A
13,77356,bomb_planted,65282,99,A
13,79433,bomb_defused,65286,99,A
16,97472,bomb_planted,65284,99,B
18,115385,bomb_planted,65283,99,B
18,118009,bomb_exploded,65283,99,B
19,123435,bomb_planted,65284,99,A
20,129017,bomb_planted,65284,99,A
7,45207,bomb_planted,65289,100,B
7,47189,bomb_defused,65282,100,B
9,66723,bomb_planted,65288,100,B
9,69347,bomb_exploded,65288,100,B
