round,tick,event_type,player_id,match_number,site
27,175281,bomb_defused,65283,79,B
28,182826,bomb_planted,65281,79,B
30,197798,bomb_planted,65283,79,B
30,200422,bomb_exploded,65283,79,B
7,34898,bomb_planted,65289,80,B
10,56041,bomb_planted,65287,80,A
14,85553,bomb_planted,65280,80,B
15,91968,bomb_planted,65283,80,A
17,102180,bomb_planted,65283,80,B
17,104804,bomb_exploded,65283,80,B
2,9306,bomb_planted,65285,81,A
5,25648,bomb_planted,65287,81,B
7,41447,bomb_planted,65289,81,A
7,43166,bomb_defused,65281,81,A
8,47655,bomb_planted,65285,81,A
9,53369,bomb_planted,65285,81,B
11,66511,bomb_planted,65289,81,A
15,89811,bomb_planted,65280,81,A
17,103448,bomb_planted,65281,81,A
17,106072,bomb_exploded,65281,81,A
2,8257,bomb_planted,65280,82,A
3,15607,bomb_planted,65284,82,A
4,21493,bomb_planted,65282,82,A
4,23137,bomb_defused,65285,82,A
5,27791,bomb_planted,65280,82,B
7,45519,bomb_planted,65283,82,A
10,61150,bomb_planted,65283,82,B
10,63225,bomb_defused,65289,82,B
15,87777,bomb_planted,65285,82,B
15,90333,bomb_defused,65281,82,B
2,8401,bomb_planted,65285,83,A
3,15951,bomb_planted,65288,83,A
6,30106,bomb_planted,65287,83,A
8,43963,bomb_planted,65285,83,A
8,44912,bomb_defused,65282,83,A
9,51023,bomb_planted,65285,83,B
12,68505,bomb_planted,65285,83,B
12,71129,bomb_exploded,65285,83,B
14,80586,bomb_planted,65282,83,A
21,122591,bomb_planted,65284,83,B
2,12422,bomb_planted,65289,84,B
3,22085,bomb_planted,65286,84,A
4,26665,bomb_planted,65289,84,B
8,56039,bomb_planted,65287,84,A
8,58663,bomb_exploded,65287,84,A
9,63458,bomb_planted,65289,84,B
11,74358,bomb_planted,65289,84,A
11,76599,bomb_defused,65280,84,A
14,91196,bomb_planted,65282,84,B
15,97582,bomb_planted,65284,84,A
17,112664,bomb_planted,65284,84,A
17,114470,bomb_defused,65288,84,A
19,129001,bomb_planted,65280,84,A
19,129721,bomb_defused,65287,84,A
20,137612,bomb_planted,65283,84,A
20,138871,bomb_defused,65288,84,A
21,145227,bomb_planted,65284,84,A
22,152214,bomb_planted,65280,84,A
22,154838,bomb_exploded,65280,84,A
23,159727,bomb_planted,65280,84,A
23,162351,bomb_exploded,65280,84,A
2,8571,bomb_planted,65288,85,A
4,17721,bomb_planted,65285,85,B
4,20345,bomb_exploded,65285,85,B
5,24468,bomb_planted,65287,85,B
7,35384,bomb_planted,65288,85,A
8,42468,bomb_planted,65289,85,A
8,43984,bomb_defused,65281,85,A
9,48763,bomb_planted,65285,85,B
9,48275,bomb_planted,65285,86,A
9,50490,bomb_defused,65280,86,A
13,73562,bomb_planted,65283,86,B
13,76186,bomb_exploded,65283,86,B
2,8257,bomb_planted,65280,87,A
3,15607,bomb_planted,65284,87,A
4,21493,bomb_planted,65282,87,A
4,23137,bomb_defused,65285,87,A
5,27791,bomb_planted,65280,87,B
7,45519,bomb_planted,65283,87,A
10,61150,bomb_planted,65283,87,B
10,63225,bomb_defused,65289,87,B
15,87777,bomb_planted,65285,87,B
15,90333,bomb_defused,65281,87,B
2,11645,bomb_planted,65289,88,B
2,14269,bomb_exploded,65289,88,B
5,34661,bomb_planted,65288,88,A
7,47874,bomb_planted,65286,88,A
7,50498,bomb_exploded,65286,88,A
9,66597,bomb_planted,65287,88,B
9,69221,bomb_exploded,65287,88,B
12,90356,bomb_planted,65287,88,A
4,16296,bomb_planted,65287,89,B
4,18197,bomb_defused,65281,89,B
8,38832,bomb_planted,65288,89,B
8,40291,bomb_defused,65280,89,B
12,65557,bomb_planted,65287,89,B
13,70435,bomb_planted,65284,89,A
15,79886,bomb_planted,65283,89,A
15,82108,bomb_defused,65289,89,A
3,16120,bomb_planted,65289,90,A
3,17485,bomb_defused,65282,90,A
7,35760,bomb_planted,65286,90,A
9,51542,bomb_planted,65286,90,A
10,59499,bomb_planted,65286,90,A
10,61092,bomb_defused,65284,90,A
13,75340,bomb_planted,65280,90,A
13,77668,bomb_defused,65286,90,A
15,98595,bomb_planted,65283,90,A
17,109083,bomb_planted,65284,90,A
19,120093,bomb_planted,65280,90,A
2,10550,bomb_planted,65286,91,B
3,16460,bomb_planted,65287,91,B
4,22356,bomb_planted,65289,91,A
6,37931,bomb_planted,65288,91,B
6,40555,bomb_exploded,65288,91,B
9,59799,bomb_planted,65289,91,A
10,65889,bomb_planted,65288,91,B
12,79652,bomb_planted,65289,91,B
12,82276,bomb_exploded,65289,91,B
15,104017,bomb_planted,65280,91,A
2,8354,bomb_planted,65283,92,B
3,12982,bomb_planted,65282,92,B
4,19861,bomb_planted,65282,92,B
4,22485,bomb_exploded,65282,92,A
5,29008,bomb_planted,65281,92,B
5,30800,bomb_defused,65285,92,B
6,37724,bomb_planted,65280,92,B
6,40348,bomb_exploded,65280,92,A
10,70860,bomb_planted,65280,92,B
10,71856,bomb_defused,65286,92,B
11,78776,bomb_planted,65282,92,B
12,85112,bomb_planted,65283,92,B
12,86110,bomb_defused,65286,92,B
13,92880,bomb_planted,65285,92,A
14,98285,bomb_planted,65285,92,A
15,107450,bomb_planted,65285,92,B
15,109688,bomb_defused,65283,92,B
16,117598,bomb_planted,65287,92,A
16,120222,bomb_exploded,65287,92,A
18,134451,bomb_planted,65286,92,A
18,135234,bomb_defused,65282,92,A
22,159279,bomb_planted,65285,92,B
23,167610,bomb_planted,65285,92,A
23,170107,bomb_defused,65284,92,A
3,16615,bomb_planted,65288,93,A
7,39682,bomb_planted,65288,93,A
9,51482,bomb_planted,65286,93,A
10,57326,bomb_planted,65286,93,A
12,69195,bomb_planted,65288,93,A
12,71819,bomb_exploded,65288,93,A
14,78877,bomb_planted,65284,93,B
15,85063,bomb_planted,65284,93,B
16,88836,bomb_planted,65283,93,A
19,102748,bomb_planted,65284,93,A
8,49086,bomb_planted,65286,94,A
13,76409,bomb_planted,65281,94,B
21,126971,bomb_planted,65281,94,B
22,131855,bomb_planted,65281,94,B
2,9804,bomb_planted,65288,95,B
4,20449,bomb_planted,65286,95,A
4,22656,bomb_defused,65284,95,A
5,27526,bomb_planted,65285,95,A
7,38381,bomb_planted,65285,95,A
9,50779,bomb_planted,65285,95,B
9,53403,bomb_exploded,65285,95,B
11,64083,bomb_planted,65286,95,B
11,66707,bomb_exploded,65286,95,B
12,71732,bomb_planted,65289,95,A
12,74356,bomb_exploded,65289,95,A
14,85368,bomb_planted,65284,95,A
15,91903,bomb_planted,65283,95,A
15,94384,bomb_defused,65289,95,A
16,98299,bomb_planted,65281,95,B
18,111891,bomb_planted,65283,95,B
20,127702,bomb_planted,65281,95,A
20,128586,bomb_defused,65285,95,A
3,16077,bomb_planted,65285,96,A
4,22258,bomb_planted,65287,96,B
7,38584,bomb_planted,65285,96,B
9,58674,bomb_planted,65287,96,A
9,61298,bomb_exploded,65287,96,A
2,9747,bomb_planted,65289,97,A
4,24588,bomb_planted,65289,97,B
4,25656,bomb_defused,65282,97,B
5,29891,bomb_planted,65289,97,B
5,31218,bomb_defused,65282,97,B
6,35601,bomb_planted,65286,97,A
6,38225,bomb_exploded,65286,97,B
8,53692,bomb_planted,65287,97,A
8,56316,bomb_exploded,65287,97,A
10,65562,bomb_planted,65285,97,A
11,75354,bomb_planted,65289,97,B
13,88732,bomb_planted,65283,97,A
13,91199,bomb_defused,65288,97,A
14,95603,bomb_planted,65283,97,B
15,103132,bomb_planted,65284,97,B
16,109510,bomb_planted,65284,97,B
16,111108,bomb_defused,65286,97,B
17,115217,bomb_planted,65280,97,A
18,121962,bomb_planted,65283,97,B
18,123339,bomb_defused,65286,97,B
2,9169,bomb_planted,65288,98,A
2,11526,bomb_defused,65283,98,A
11,57912,bomb_planted,65288,98,A
11,58878,bomb_defused,65280,98,A
3,15248,bomb_planted,65286,99,B
3,16108,bomb_defused,65282,99,B
5,28747,bomb_planted,65286,99,A
5,31371,bomb_exploded,65286,99,A
6,37379,bomb_planted,65286,99,A
9,57703,bomb_planted,65287,99,A
15,94827,bomb_planted,65283,99,B
16,101359,bomb_planted,65283,99,A
18,111046,bomb_planted,65282,99,A
2,6660,bomb_planted,65282,100,A
4,15293,bomb_planted,65282,100,A
4,16958,bomb_defused,65281,100,A
5,20760,bomb_planted,65283,100,A
