round,tick,event_type,player_id,match_number,site
6,27671,bomb_planted,65288,58,B
7,32456,bomb_planted,65287,58,B
7,35080,bomb_exploded,65287,58,B
9,45796,bomb_planted,65285,58,A
9,47863,bomb_defused,65280,58,A
10,51804,bomb_planted,65285,58,A
10,53698,bomb_defused,65280,58,A
11,57977,bomb_planted,65287,58,A
13,66730,bomb_planted,65281,58,B
14,71280,bomb_planted,65281,58,A
18,90311,bomb_planted,65281,58,A
19,93446,bomb_planted,65281,58,A
19,96070,bomb_exploded,65281,58,B
20,99150,bomb_planted,65281,58,B
22,112733,bomb_planted,65281,58,A
23,116287,bomb_planted,65281,58,A
3,14560,bomb_planted,65287,59,A
3,16681,bomb_defused,65283,59,A
4,21034,bomb_planted,65289,59,A
4,23658,bomb_exploded,65289,59,B
5,30844,bomb_planted,65287,59,A
7,43551,bomb_planted,65289,59,B
7,46175,bomb_exploded,65289,59,B
8,59628,bomb_planted,65285,59,A
9,65560,bomb_planted,65289,59,A
12,90213,bomb_planted,65287,59,B
12,92837,bomb_exploded,65287,59,B
13,96380,bomb_planted,65282,59,B
14,101677,bomb_planted,65284,59,B
15,106405,bomb_planted,65283,59,A
17,118588,bomb_planted,65281,59,A
17,119863,bomb_defused,65287,59,A
18,126167,bomb_planted,65280,59,B
18,128791,bomb_exploded,65280,59,B
19,135319,bomb_planted,65280,59,A
19,137627,bomb_defused,65287,59,A
7,53130,bomb_planted,65288,60,A
13,89869,bomb_planted,65280,60,B
14,94506,bomb_planted,65281,60,B
14,95435,bomb_defused,65288,60,B
15,100267,bomb_planted,65280,60,A
15,101929,bomb_defused,65286,60,A
16,106094,bomb_planted,65281,60,A
16,108718,bomb_exploded,65281,60,A
17,112600,bomb_planted,65283,60,B
17,115224,bomb_exploded,65283,60,A
3,23702,bomb_planted,65288,61,A
8,52287,bomb_planted,65285,61,B
9,58377,bomb_planted,65287,61,A
12,77831,bomb_planted,65286,61,B
14,97397,bomb_planted,65284,61,A
4,16731,bomb_planted,65289,62,B
4,19355,bomb_exploded,65289,62,A
5,24805,bomb_planted,65286,62,B
5,27429,bomb_exploded,65286,62,B
6,33307,bomb_planted,65288,62,A
7,38315,bomb_planted,65285,62,B
7,40939,bomb_exploded,65285,62,B
8,47081,bomb_planted,65289,62,A
8,48277,bomb_defused,65283,62,A
9,51454,bomb_planted,65286,62,B
9,54078,bomb_exploded,65286,62,B
11,62905,bomb_planted,65288,62,A
11,65529,bomb_exploded,65288,62,A
13,74148,bomb_planted,65282,62,A
14,78712,bomb_planted,65280,62,A
15,83696,bomb_planted,65280,62,A
15,86320,bomb_exploded,65280,62,A
18,100237,bomb_planted,65281,62,A
18,102861,bomb_exploded,65281,62,A
19,108095,bomb_planted,65280,62,A
19,110719,bomb_exploded,65280,62,A
20,114731,bomb_planted,65280,62,B
20,117355,bomb_exploded,65280,62,A
21,124546,bomb_planted,65282,62,A
21,127170,bomb_exploded,65282,62,A
22,131915,bomb_planted,65283,62,A
3,12250,bomb_planted,65285,64,A
9,43775,bomb_planted,65289,64,B
10,48974,bomb_planted,65285,64,A
10,51151,bomb_defused,65282,64,A
17,80188,bomb_planted,65281,64,A
19,92540,bomb_planted,65281,64,B
19,94304,bomb_defused,65286,64,B
22,110284,bomb_planted,65282,64,B
22,112038,bomb_defused,65286,64,B
23,116269,bomb_planted,65282,64,B
5,30299,bomb_planted,65289,65,A
5,32923,bomb_exploded,65289,65,A
6,37225,bomb_planted,65288,65,B
7,43582,bomb_planted,65286,65,A
9,56158,bomb_planted,65286,65,B
9,58690,bomb_defused,65280,65,B
11,71497,bomb_planted,65288,65,A
12,88440,bomb_planted,65288,65,A
12,91064,bomb_exploded,65288,65,A
13,96919,bomb_planted,65282,65,A
14,102161,bomb_planted,65280,65,B
15,106301,bomb_planted,65284,65,A
19,129205,bomb_planted,65280,65,A
20,137540,bomb_planted,65284,65,B
4,15952,bomb_planted,65288,66,A
4,17318,bomb_defused,65281,66,A
6,25839,bomb_planted,65287,66,A
7,31626,bomb_planted,65289,66,B
7,34014,bomb_defused,65281,66,B
8,38175,bomb_planted,65287,66,A
9,42363,bomb_planted,65288,66,A
10,48606,bomb_planted,65288,66,B
12,57458,bomb_planted,65289,66,B
15,69661,bomb_planted,65283,66,A
15,72057,bomb_defused,65289,66,A
17,80122,bomb_planted,65282,66,A
17,81856,bomb_defused,65289,66,A
18,85394,bomb_planted,65283,66,A
19,91713,bomb_planted,65283,66,A
21,104614,bomb_planted,65282,66,A
21,107238,bomb_exploded,65282,66,A
23,115612,bomb_planted,65282,66,A
3,14767,bomb_planted,65286,67,A
5,25391,bomb_planted,65288,67,A
5,28015,bomb_exploded,65288,67,A
6,36582,bomb_planted,65289,67,A
8,50995,bomb_planted,65289,67,A
8,53024,bomb_defused,65282,67,A
9,57300,bomb_planted,65286,67,A
13,76012,bomb_planted,65280,67,A
13,78636,bomb_exploded,65280,67,A
14,82822,bomb_planted,65283,67,A
16,98713,bomb_planted,65283,67,A
21,131179,bomb_planted,65280,67,A
21,133249,bomb_defused,65289,67,A
2,9112,bomb_planted,65285,68,A
5,23210,bomb_planted,65289,68,A
6,28742,bomb_planted,65287,68,B
6,31366,bomb_exploded,65287,68,A
7,34556,bomb_planted,65285,68,B
7,35772,bomb_defused,65283,68,B
8,39652,bomb_planted,65288,68,B
11,56753,bomb_planted,65286,68,B
11,58708,bomb_defused,65280,68,B
12,62129,bomb_planted,65285,68,A
13,67580,bomb_planted,65283,68,A
14,72168,bomb_planted,65283,68,B
17,87887,bomb_planted,65281,68,A
18,93709,bomb_planted,65280,68,A
19,98549,bomb_planted,65280,68,B
20,104452,bomb_planted,65280,68,B
20,106638,bomb_defused,65285,68,B
21,110453,bomb_planted,65280,68,A
23,125195,bomb_planted,65284,68,A
2,8854,bomb_planted,65288,69,A
2,10226,bomb_defused,65282,69,A
8,47674,bomb_planted,65286,69,B
8,48200,bomb_defused,65281,69,B
10,57351,bomb_planted,65287,69,B
10,59227,bomb_defused,65281,69,B
13,72847,bomb_planted,65282,69,B
3,12210,bomb_planted,65287,70,A
3,14399,bomb_defused,65284,70,A
6,32192,bomb_planted,65289,70,B
7,39507,bomb_planted,65287,70,A
9,49897,bomb_planted,65289,70,B
14,74713,bomb_planted,65284,70,A
15,79276,bomb_planted,65280,70,A
16,87230,bomb_planted,65281,70,A
22,130127,bomb_planted,65282,70,A
22,131827,bomb_defused,65286,70,A
23,139068,bomb_planted,65284,70,A
24,144526,bomb_planted,65283,70,B
24,147150,bomb_exploded,65283,70,B
2,8411,bomb_planted,65288,71,A
3,13204,bomb_planted,65289,71,A
4,17461,bomb_planted,65285,71,B
5,24362,bomb_planted,65285,71,B
5,26986,bomb_exploded,65285,71,B
7,35362,bomb_planted,65287,71,A
8,40098,bomb_planted,65285,71,B
8,41843,bomb_defused,65281,71,B
9,45555,bomb_planted,65286,71,A
9,48179,bomb_exploded,65286,71,A
11,56796,bomb_planted,65287,71,B
11,58502,bomb_defused,65281,71,B
12,62646,bomb_planted,65285,71,B
12,64046,bomb_defused,65281,71,B
15,77445,bomb_planted,65283,71,A
17,88329,bomb_planted,65281,71,A
18,91810,bomb_planted,65282,71,A
20,100537,bomb_planted,65281,71,A
21,107393,bomb_planted,65280,71,B
22,111955,bomb_planted,65281,71,A
22,114579,bomb_exploded,65281,71,A
23,130935,bomb_planted,65280,71,A
7,47291,bomb_planted,65289,72,B
13,86765,bomb_planted,65283,72,A
14,89690,bomb_planted,65285,72,B
2,8036,bomb_planted,65289,73,B
3,16603,bomb_planted,65289,73,B
8,41863,bomb_planted,65285,73,A
8,43402,bomb_defused,65280,73,A
10,54871,bomb_planted,65289,73,A
10,57495,bomb_exploded,65289,73,A
11,62157,bomb_planted,65286,73,A
14,77095,bomb_planted,65284,73,B
14,78156,bomb_defused,65289,73,B
15,81616,bomb_planted,65281,73,A
15,84240,bomb_exploded,65281,73,B
16,89445,bomb_planted,65283,73,B
16,91257,bomb_defused,65286,73,B
18,101234,bomb_planted,65284,73,A
21,119969,bomb_planted,65283,73,B
21,122593,bomb_exploded,65283,73,B
22,126741,bomb_planted,65283,73,A
22,128521,bomb_defused,65287,73,A
2,12524,bomb_planted,65288,74,B
3,16052,bomb_planted,65286,74,A
5,25013,bomb_planted,65285,74,A
6,29364,bomb_planted,65289,74,B
6,31988,bomb_exploded,65289,74,B
9,45613,bomb_planted,65286,74,A
9,46848,bomb_defused,65283,74,A
10,51183,bomb_planted,65289,74,B
11,56710,bomb_planted,65285,74,B
12,63044,bomb_planted,65286,74,B
13,67035,bomb_planted,65284,74,B
14,73261,bomb_planted,65284,74,B
15,79387,bomb_planted,65281,74,A
17,90456,bomb_planted,65281,74,A
17,92619,bomb_defused,65285,74,A
20,106935,bomb_planted,65280,74,A
20,109559,bomb_exploded,65280,74,A
11,67411,bomb_planted,65286,75,A
13,81121,bomb_planted,65280,75,A
14,83687,bomb_planted,65282,75,B
14,86311,bomb_exploded,65282,75,B
15,90182,bomb_planted,65280,75,B
16,94030,bomb_planted,65280,75,A
2,8770,bomb_planted,65288,76,A
2,11394,bomb_exploded,65288,76,B
4,21362,bomb_planted,65289,76,A
7,42379,bomb_planted,65288,76,A
9,56983,bomb_planted,65289,76,A
9,58210,bomb_defused,65284,76,A
11,66683,bomb_planted,65285,76,A
13,76753,bomb_planted,65284,76,B
13,78786,bomb_defused,65289,76,B
19,109461,bomb_planted,65280,76,A
20,114284,bomb_planted,65280,76,A
20,116483,bomb_defused,65289,76,A
2,8002,bomb_planted,65289,77,A
4,21793,bomb_planted,65289,77,B
4,24417,bomb_exploded,65289,77,B
5,30787,bomb_planted,65288,77,B
7,42063,bomb_planted,65287,77,A
7,44687,bomb_exploded,65287,77,A
9,61285,bomb_planted,65285,77,B
10,65453,bomb_planted,65289,77,A
11,73777,bomb_planted,65285,77,B
11,76401,bomb_exploded,65285,77,B
13,86663,bomb_planted,65282,77,A
18,94454,bomb_planted,65280,78,A
19,100235,bomb_planted,65281,78,A
20,109757,bomb_planted,65280,78,B
20,111082,bomb_defused,65287,78,B
22,119613,bomb_planted,65281,78,B
23,125968,bomb_planted,65280,78,A
23,128592,bomb_exploded,65280,78,A
9,47449,bomb_planted,65286,79,B
10,51811,bomb_planted,65286,79,B
10,54435,bomb_exploded,65286,79,B
13,71547,bomb_planted,65282,79,B
13,74171,bomb_exploded,65282,79,B
14,77412,bomb_planted,65284,79,A
15,83181,bomb_planted,65284,79,A
16,87563,bomb_planted,65281,79,A
17,93346,bomb_planted,65280,79,A
2,8686,bomb_planted,65285,80,A
3,14310,bomb_planted,65289,80,B
3,16934,bomb_exploded,65289,80,B
4,22900,bomb_planted,65288,80,A
5,29215,bomb_planted,65288,80,B
6,36303,bomb_planted,65288,80,B
9,55189,bomb_planted,65288,80,A
10,63182,bomb_planted,65287,80,A
10,64510,bomb_defused,65284,80,A
12,77426,bomb_planted,65285,80,A
17,107420,bomb_planted,65280,80,A
19,116871,bomb_planted,65281,80,A
19,119495,bomb_exploded,65281,80,A
20,122921,bomb_planted,65283,80,B
21,127958,bomb_planted,65280,80,A
21,130582,bomb_exploded,65280,80,A
22,135683,bomb_planted,65280,80,B
22,137867,bomb_defused,65286,80,B
6,31253,bomb_planted,65289,81,B
6,33069,bomb_defused,65283,81,B
7,35740,bomb_planted,65288,81,B
7,38364,bomb_exploded,65288,81,B
8,42219,bomb_planted,65285,81,A
9,47369,bomb_planted,65288,81,A
9,48984,bomb_defused,65281,81,A
11,66822,bomb_planted,65285,81,A
7,31941,bomb_planted,65286,82,B
10,47935,bomb_planted,65288,82,A
11,54064,bomb_planted,65287,82,B
12,60617,bomb_planted,65288,82,B
12,63241,bomb_exploded,65288,82,B
13,66856,bomb_planted,65282,82,B
13,67999,bomb_defused,65288,82,B
18,93496,bomb_planted,65282,82,A
20,103908,bomb_planted,65283,82,A
22,114703,bomb_planted,65281,82,A
2,7423,bomb_planted,65288,83,A
4,21337,bomb_planted,65286,83,A
4,23961,bomb_exploded,65286,83,A
5,27937,bomb_planted,65288,83,A
8,43273,bomb_planted,65289,83,B
8,44043,bomb_defused,65281,83,B
10,53137,bomb_planted,65285,83,A
10,55761,bomb_exploded,65285,83,B
14,77108,bomb_planted,65281,83,B
14,77912,bomb_defused,65286,83,B
16,86593,bomb_planted,65281,83,A
18,101600,bomb_planted,65281,83,A
19,106061,bomb_planted,65283,83,A
19,108685,bomb_exploded,65283,83,A
21,118613,bomb_planted,65281,83,A
22,123664,bomb_planted,65281,83,A
23,128009,bomb_planted,65281,83,A
23,130122,bomb_defused,65286,83,A
24,134484,bomb_planted,65283,83,A
2,8565,bomb_planted,65289,84,A
3,11492,bomb_planted,65289,84,B
4,18084,bomb_planted,65289,84,B
4,19508,bomb_defused,65280,84,B
5,23918,bomb_planted,65285,84,A
5,25955,bomb_defused,65284,84,A
8,44792,bomb_planted,65289,84,B
8,47197,bomb_defused,65284,84,B
9,53068,bomb_planted,65286,84,A
12,69418,bomb_planted,65286,84,A
13,74676,bomb_planted,65283,84,B
14,79450,bomb_planted,65282,84,A
19,103611,bomb_planted,65281,84,B
19,106235,bomb_exploded,65281,84,B
9,47449,bomb_planted,65286,85,B
10,51811,bomb_planted,65286,85,B
10,54435,bomb_exploded,65286,85,B
13,71547,bomb_planted,65282,85,B
13,74171,bomb_exploded,65282,85,B
14,77412,bomb_planted,65284,85,A
15,83181,bomb_planted,65284,85,A
16,87563,bomb_planted,65281,85,A
17,93346,bomb_planted,65280,85,A
5,21747,bomb_planted,65288,86,B
5,24371,bomb_exploded,65288,86,B
6,32220,bomb_planted,65288,86,B
6,33639,bomb_defused,65280,86,B
9,50728,bomb_planted,65287,86,B
9,51992,bomb_defused,65283,86,B
11,61673,bomb_planted,65286,86,A
12,66981,bomb_planted,65287,86,A
12,68174,bomb_defused,65280,86,A
16,92236,bomb_planted,65284,86,B
16,94525,bomb_defused,65287,86,B
18,105569,bomb_planted,65283,86,A
5,25784,bomb_planted,65289,87,A
5,27588,bomb_defused,65280,87,A
7,37311,bomb_planted,65288,87,B
7,39569,bomb_defused,65280,87,B
8,45614,bomb_planted,65289,87,A
11,63959,bomb_planted,65289,87,B
11,66583,bomb_exploded,65289,87,B
15,83398,bomb_planted,65282,87,B
16,88530,bomb_planted,65282,87,A
17,93729,bomb_planted,65281,87,A
18,98723,bomb_planted,65280,87,A
21,110748,bomb_planted,65282,87,B
21,113372,bomb_exploded,65282,87,B
2,12033,bomb_planted,65288,88,A
2,14657,bomb_exploded,65288,88,A
3,19695,bomb_planted,65288,88,A
3,22319,bomb_exploded,65288,88,A
12,74195,bomb_planted,65286,88,B
13,78866,bomb_planted,65283,88,A
14,87721,bomb_planted,65282,88,A
15,97675,bomb_planted,65280,88,A
16,102852,bomb_planted,65283,88,A
17,107914,bomb_planted,65281,88,A
17,110538,bomb_exploded,65281,88,A
3,12379,bomb_planted,65287,89,B
5,21717,bomb_planted,65286,89,B
5,24341,bomb_exploded,65286,89,B
6,29921,bomb_planted,65286,89,B
6,32545,bomb_exploded,65286,89,A
8,40406,bomb_planted,65287,89,B
13,63907,bomb_planted,65283,89,A
14,69264,bomb_planted,65283,89,A
18,97850,bomb_planted,65281,89,A
18,99008,bomb_defused,65285,89,A
20,112154,bomb_planted,65282,89,A
21,119248,bomb_planted,65283,89,B
23,143129,bomb_planted,65282,89,B
2,9368,bomb_planted,65288,90,A
4,22114,bomb_planted,65285,90,B
5,29761,bomb_planted,65286,90,B
5,31688,bomb_defused,65281,90,B
9,51259,bomb_planted,65287,90,B
10,55040,bomb_planted,65288,90,B
11,60898,bomb_planted,65288,90,A
13,70755,bomb_planted,65281,90,B
15,78550,bomb_planted,65283,90,A
15,80734,bomb_defused,65288,90,A
3,16007,bomb_planted,65285,91,B
4,23517,bomb_planted,65287,91,B
5,31375,bomb_planted,65287,91,A
7,41819,bomb_planted,65288,91,A
7,44443,bomb_exploded,65288,91,A
9,55784,bomb_planted,65287,91,A
10,59362,bomb_planted,65287,91,B
12,68741,bomb_planted,65287,91,A
13,74481,bomb_planted,65280,91,A
13,75906,bomb_defused,65287,91,A
2,10949,bomb_planted,65287,92,B
3,18503,bomb_planted,65287,92,B
3,21127,bomb_exploded,65287,92,B
5,33186,bomb_planted,65289,92,B
5,35702,bomb_defused,65282,92,B
7,42892,bomb_planted,65289,92,B
7,45516,bomb_exploded,65289,92,B
11,72284,bomb_planted,65289,92,B
11,74908,bomb_exploded,65289,92,B
12,78750,bomb_planted,65289,92,B
12,81374,bomb_exploded,65289,92,B
13,85360,bomb_planted,65284,92,A
13,86857,bomb_defused,65288,92,A
16,103283,bomb_planted,65282,92,A
18,116753,bomb_planted,65284,92,A
18,118351,bomb_defused,65286,92,A
19,123920,bomb_planted,65281,92,B
19,126544,bomb_exploded,65281,92,B
21,137418,bomb_planted,65282,92,A
22,142972,bomb_planted,65282,92,A
23,147651,bomb_planted,65282,92,A
24,154794,bomb_planted,65281,92,A
4,20956,bomb_planted,65287,93,B
4,22697,bomb_defused,65284,93,B
7,37610,bomb_planted,65285,93,B
7,39859,bomb_defused,65282,93,B
8,47444,bomb_planted,65288,93,A
9,50830,bomb_planted,65287,93,B
13,76019,bomb_planted,65284,93,A
15,87954,bomb_planted,65283,93,B
15,89748,bomb_defused,65288,93,B
16,94284,bomb_planted,65280,93,A
18,112220,bomb_planted,65280,93,A
2,7626,bomb_planted,65285,94,A
2,10250,bomb_exploded,65285,94,A
3,14929,bomb_planted,65287,94,B
4,20853,bomb_planted,65289,94,A
4,23051,bomb_defused,65282,94,A
5,26046,bomb_planted,65287,94,B
5,28670,bomb_exploded,65287,94,A
6,31580,bomb_planted,65287,94,A
6,34204,bomb_exploded,65287,94,B
12,66684,bomb_planted,65288,94,A
12,68378,bomb_defused,65281,94,A
13,71759,bomb_planted,65280,94,B
14,76308,bomb_planted,65280,94,A
14,78572,bomb_defused,65285,94,A
16,94471,bomb_planted,65282,94,B
17,98885,bomb_planted,65284,94,B
5,21870,bomb_planted,65289,95,A
5,24494,bomb_exploded,65289,95,A
9,43325,bomb_planted,65286,95,B
9,45570,bomb_defused,65283,95,B
11,54105,bomb_planted,65288,95,B
14,70057,bomb_planted,65280,95,B
15,75085,bomb_planted,65283,95,A
16,80226,bomb_planted,65284,95,B
6,25662,bomb_planted,65285,96,A
11,51293,bomb_planted,65289,96,A
13,61517,bomb_planted,65282,96,B
15,70430,bomb_planted,65283,96,B
16,75124,bomb_planted,65280,96,A
19,90262,bomb_planted,65283,96,A
19,91995,bomb_defused,65285,96,A
2,10079,bomb_planted,65288,98,A
4,19570,bomb_planted,65285,98,A
6,30194,bomb_planted,65288,98,A
7,34387,bomb_planted,65288,98,B
10,56180,bomb_planted,65289,98,B
10,57571,bomb_defused,65280,98,B
17,91471,bomb_planted,65280,98,B
17,94095,bomb_exploded,65280,98,A
18,97621,bomb_planted,65282,98,A
19,103389,bomb_planted,65282,98,A
2,6695,bomb_planted,65289,99,B
5,20345,bomb_planted,65288,99,B
9,41556,bomb_planted,65287,99,B
9,43182,bomb_defused,65281,99,B
10,47977,bomb_planted,65288,99,B
13,63949,bomb_planted,65281,99,A
15,71636,bomb_planted,65280,99,A
15,73394,bomb_defused,65285,99,A
19,91268,bomb_planted,65282,99,B
19,93892,bomb_exploded,65282,99,A
22,108215,bomb_planted,65283,99,A
23,111928,bomb_planted,65283,99,A
2,7310,bomb_planted,65288,100,B
2,7967,bomb_defused,65284,100,B
4,15998,bomb_planted,65287,100,A
4,18003,bomb_defused,65282,100,A
7,38228,bomb_defused,65282,100,B
10,51013,bomb_planted,65289,100,B
11,55611,bomb_planted,65287,100,B
11,57601,bomb_defused,65284,100,B
